# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	143308
#@/user_id	77f2e777-e85d-43ee-9e5e-1824289d1c44
jiu kan dao 	就看到	c=2 d=1.00121 t=39119
jiu kan ta 	就看他	c=1 d=1 t=56314
jiu ke yi 	就可以	c=15 d=1.51944 t=141073
jiu lai 	就來	c=4 d=1 t=129960
jiu le 	久了	c=2 d=1 t=43014
jiu le 	救了	c=1 d=1 t=69871
jiu ling shuo 	就另說	c=1 d=1 t=35328
jiu long 	九龍	c=2 d=1.21546 t=40009
jiu mei 	久美	c=1 d=1 t=86349
jiu mei 	就沒	c=0 d=0.1 t=32281
jiu mei le 	就沒了	c=2 d=1 t=131000
jiu mei ren 	就沒人	c=1 d=1 t=34851
jiu mei sha 	就沒啥	c=1 d=1 t=25723
jiu mei shi 	就沒事	c=1 d=1 t=20672
jiu mei wen ti 	就沒問題	c=1 d=1 t=121956
jiu mei you 	就沒有	c=2 d=1 t=123366
jiu na ge 	就那個	c=1 d=1 t=30554
jiu na me 	就那麼	c=2 d=1 t=39607
jiu na yang 	就那樣	c=1 d=1 t=121660
jiu neng 	就能	c=25 d=1.00005 t=141237
jiu ni 	救溺	c=1 d=1 t=58178
jiu nian 	九年	c=2 d=1 t=106153
jiu nian yi wu 	九年義務	c=1 d=1 t=69945
jiu pa 	就怕	c=3 d=1 t=120811
jiu pan zhe 	就盼着	c=1 d=1 t=116899
jiu pao 	就跑	c=0 d=0.1 t=14355
jiu pin 	九品	c=0 d=0.1 t=137089
jiu pin zhi ma guan 	九品芝麻官	c=1 d=1 t=137090
jiu ping 	就憑	c=1 d=1 t=9150
jiu qi 	救起	c=1 d=1 t=101608
jiu qu 	就去	c=7 d=1 t=123950
jiu qu zuo 	就去做	c=1 d=1 t=98796
jiu rang 	就讓	c=3 d=1 t=34631
jiu rang ta 	就讓他	c=1 d=1 t=30264
jiu rang ta men 	就讓她們	c=1 d=1 t=131840
jiu ren 	救人	c=3 d=1.90032 t=101685
jiu ru 	就如	c=1 d=1 t=64017
jiu san 	就散	c=2 d=1 t=138483
jiu she hui 	舊社會	c=2 d=1 t=137806
jiu sheng 	就剩	c=6 d=1 t=125009
jiu shi 	就是	c=549 d=1.55508 t=141967
jiu shi ge 	就是個	c=4 d=1.00002 t=132171
jiu shi jiu 	九十九	c=1 d=1 t=130741
jiu shi xie 	就是寫	c=1 d=1 t=90273
jiu shou 	就收	c=1 d=1 t=33789
jiu shu yu 	就屬於	c=1 d=1 t=17288
jiu shui 	就睡	c=2 d=1 t=9821
jiu shui jiao 	就睡覺	c=1 d=1 t=117599
jiu shuo 	就說	c=2 d=1 t=58067
jiu shuo ming 	就說明	c=2 d=1 t=36854
jiu shuo sha 	就說啥	c=1 d=1 t=84366
jiu si le 	就死了	c=1 d=1 t=19913
jiu suan 	就算	c=25 d=1.0216 t=111366
jiu suan le 	就算了	c=2 d=1.1549 t=23825
jiu suan shi 	就算是	c=4 d=1 t=80564
jiu tai 	九臺	c=1 d=1 t=10614
jiu ting 	九亭	c=1 d=1 t=27375
jiu ting zhe 	就聽着	c=1 d=1 t=113917
jiu wan shi er 	就完事兒	c=1 d=1 t=37767
jiu wei 	就位	c=0 d=0.1 t=140045
jiu wei 	就爲	c=0 d=0.1 t=9075
jiu wei le 	就位了	c=1 d=1 t=140046
jiu wei le 	就爲了	c=2 d=1 t=118047
jiu wen 	就問	c=4 d=1 t=82064
jiu wen 	舊聞	c=1 d=1 t=109123
jiu wen le 	就問了	c=1 d=1 t=141919
jiu wo 	就我	c=2 d=1 t=112276
jiu xi huan 	就喜歡	c=1 d=1 t=11827
jiu xiang 	就像	c=8 d=1 t=121647
jiu xiang 	就想	c=3 d=1 t=140703
jiu xiang dang yu 	就相當於	c=1 d=1 t=127979
jiu xiang ni 	就像你	c=1 d=1 t=51397
jiu xin 	就信	c=1 d=1 t=43377
jiu xin 	揪心	c=1 d=1 t=84836
jiu xing 	就行	c=23 d=1 t=140682
jiu xing le 	就行了	c=40 d=1.75578 t=141793
jiu xing le 	就醒了	c=1 d=1 t=96914
jiu xing wu 	就醒悟	c=1 d=1 t=82987
jiu xu yao 	就需要	c=1 d=1 t=27267
jiu xun 	久尋	c=1 d=1 t=109281
jiu yang 	九陽	c=1 d=1 t=116525
jiu yao 	就要	c=21 d=1.01742 t=139726
jiu yao guo 	就要過	c=1 d=1 t=136686
jiu yao kao 	就要靠	c=1 d=1 t=4828
jiu ye 	就業	c=1 d=1 t=84645
jiu yi ge 	就一個	c=0 d=0.1 t=134691
jiu yi jing 	就已經	c=2 d=1 t=141941
jiu ying gai 	就應該	c=4 d=1 t=41712
jiu yong 	就用	c=3 d=1 t=121736
jiu yong de 	就用的	c=1 d=1 t=62087
jiu you 	就有	c=12 d=1 t=117638
jiu you da an 	就有答案	c=1 d=1 t=38497
jiu you dian 	就有點	c=1 d=1 t=34526
jiu you ren 	就有人	c=1 d=1 t=140042
jiu yuan 	救援	c=1 d=1 t=94971
jiu yuan dui 	救援隊	c=1 d=1 t=94940
jiu zai 	就在	c=10 d=1.88692 t=142304
jiu zai 	救災	c=1 d=1 t=63511
jiu zai shang hai 	就在上海	c=1 d=1 t=19006
jiu zai wo 	就在我	c=0 d=0.1 t=131811
jiu zai wo ping shi 	就在我平時	c=1 d=1 t=131812
jiu zai yu 	就在於	c=1 d=1 t=67999
jiu zhang 	九章	c=1 d=1 t=134607
jiu zhe 	就這	c=1 d=1 t=47630
jiu zhe 	揪着	c=1 d=1 t=69589
jiu zhe ge 	就這個	c=3 d=1 t=74249
jiu zhe me 	就這麼	c=3 d=1 t=119552
jiu zhe me jian dan 	就這麼簡單	c=1 d=1 t=137371
jiu zhe xie 	就這些	c=1 d=1 t=90316
jiu zhe yang 	就這樣	c=1 d=1 t=102520
jiu zheng 	糾正	c=5 d=0.1 t=139002
jiu zheng cuo wu 	糾正錯誤	c=1 d=1 t=110211
jiu zhi dao 	就知道	c=3 d=1 t=86072
jiu zou 	就走	c=1 d=1 t=131995
jiu zu 	九族	c=0 d=0.1 t=97768
jiu zuo 	舊作	c=1 d=1 t=36063
ju 	劇	c=3 d=1.99501 t=103976
ju 	句	c=6 d=1.0802 t=90200
ju 	局	c=11 d=1 t=142131
ju 	巨	c=1 d=1 t=139481
ju 	懼	c=1 d=1 t=94022
ju 	據	c=2 d=1 t=33478
ju 	焗	c=2 d=1.89137 t=98404
ju 	舉	c=7 d=1 t=133196
ju 	菊	c=2 d=1 t=111991
ju 	鋸	c=0 d=0.1 t=125551
ju an si wei 	居安思危	c=1 d=1 t=137829
ju bao 	舉報	c=30 d=1.97228 t=133616
ju bao le 	舉報了	c=1 d=1 t=58223
ju bao wo 	舉報我	c=1 d=1 t=22430
ju bei 	具備	c=3 d=0.1 t=96282
ju ben 	劇本	c=16 d=1.97531 t=129783
ju bu 	局部	c=2 d=1 t=58399
ju can 	聚餐	c=2 d=1 t=92299
ju cheng 	據稱	c=1 d=1 t=47931
ju chuan shuo 	據傳說	c=1 d=1 t=86999
ju da 	巨大	c=1 d=1 t=17145
ju dong 	舉動	c=1 d=1 t=41456
ju fa 	句法	c=1 d=1 t=7997
ju gu ji 	據估計	c=1 d=1 t=74545
ju hua 	句話	c=7 d=1 t=134337
ju hua 	菊花	c=3 d=1 t=133916
ju hui 	聚會	c=1 d=1 t=109406
ju ji 	聚集	c=1 d=1 t=93128
ju jia 	居家	c=15 d=1 t=125785
ju jia ban gong 	居家辦公	c=7 d=1 t=85519
ju jia ge li 	居家隔離	c=1 d=1 t=4448
ju jiao 	聚焦	c=2 d=1 t=37072
ju ju 	句句	c=1 d=1 t=26504
ju jue 	拒絕	c=3 d=1 t=127993
ju jue chu 	咀嚼出	c=1 d=1 t=17292
ju jue le 	拒絕了	c=1 d=1 t=118073
ju le 	拘了	c=1 d=1 t=4024
ju le bu 	俱樂部	c=3 d=2.9458 t=140533
ju li 	舉例	c=1 d=0.1 t=49386
ju li 	距離	c=16 d=1 t=141448
ju li ba 	距離吧	c=1 d=1 t=117548
ju li zi 	舉例子	c=1 d=1 t=49387
ju lie 	劇烈	c=1 d=1 t=71090
ju liu 	拘留	c=2 d=1 t=82846
ju long 	巨龍	c=1 d=1 t=56007
ju mian 	局面	c=2 d=1 t=123558
ju min 	居民	c=10 d=1 t=74001
ju mu tou 	鋸木頭	c=1 d=1 t=125552
ju pai 	舉牌	c=1 d=1 t=110125
ju ping 	菊萍	c=1 d=1 t=131050
ju qi lai 	聚起來	c=1 d=1 t=117364
ju qing 	劇情	c=9 d=1.07427 t=127499
ju qing die dang qi fu 	劇情跌宕起伏	c=1 d=1 t=97814
ju ran 	居然	c=1 d=1 t=83768
ju ren 	巨人	c=2 d=1 t=77739
ju san 	聚散	c=1 d=1 t=112879
ju shi 	局勢	c=3 d=1 t=116057
ju shi 	巨石	c=3 d=1 t=130458
ju shou 	舉手	c=1 d=1 t=82113
ju shuo 	據說	c=15 d=1 t=123039
ju shuo shi 	據說是	c=3 d=1 t=124700
ju ta 	拒她	c=1 d=1 t=79808
ju ti 	具體	c=34 d=1 t=142036
ju ti shuo 	具體說	c=2 d=1.99501 t=124906
ju tou 	劇透	c=3 d=1 t=97108
ju wei hui 	居委會	c=4 d=1 t=139531
ju wo 	據我	c=2 d=1 t=48134
ju wu ba 	巨無霸	c=1 d=1 t=115704
ju you 	具有	c=3 d=1 t=123328
ju zhang 	局長	c=3 d=1 t=104579
ju zhao 	劇照	c=3 d=1.98511 t=93267
ju zhe 	舉着	c=1 d=1 t=46547
ju zheng 	舉證	c=1 d=1 t=111005
ju zhong 	聚衆	c=3 d=1 t=80518
ju zhong 	舉重	c=1 d=1 t=21
ju zhu 	居住	c=3 d=1 t=127203
ju zi 	句子	c=2 d=1 t=137531
ju zi 	局子	c=1 d=1 t=15152
ju zi 	橘子	c=2 d=1 t=79968
ju zuo 	局座	c=1 d=1 t=17443
juan 	卷	c=9 d=1 t=104535
juan 	娟	c=1 d=0.1 t=134984
juan 	捐	c=11 d=1 t=132650
juan bing 	捲餅	c=1 d=1 t=39312
juan chu 	捐出	c=1 d=1 t=10144
juan da cong 	卷大蔥	c=1 d=1 t=61861
juan er 	捲兒	c=0 d=0.1 t=8085
juan kuan 	捐款	c=2 d=1 t=126659
juan le 	捲了	c=1 d=1 t=56913
juan qian 	捐錢	c=1 d=1 t=97591
juan ru 	捲入	c=1 d=1 t=12651
juan she yin 	捲舌音	c=1 d=1 t=7539
juan tu chong lai 	捲土重來	c=1 d=1 t=116191
juan wang 	卷王	c=1 d=1 t=56920
juan xian 	捐獻	c=0 d=0.1 t=106806
juan xian zhe 	捐獻者	c=1 d=1 t=106807
juan zhou 	卷軸	c=1 d=1 t=30468
juan zhu 	捐助	c=1 d=1 t=59619
jue 	撅	c=4 d=1 t=138975
jue 	爵	c=1 d=1 t=109446
jue 	絕	c=2 d=1 t=93256
jue ban 	絕版	c=3 d=1 t=120249
jue bi 	絕筆	c=1 d=1 t=125362
jue bu neng 	決不能	c=1 d=1 t=69835
jue bu neng 	絕不能	c=1 d=1 t=137865
jue ce 	決策	c=1 d=1 t=14533
jue da duo shu 	絕大多數	c=7 d=1 t=121710
jue de 	覺得	c=72 d=1.13068 t=140165
jue de ni 	覺得你	c=1 d=1 t=81591
jue di 	絕地	c=1 d=1 t=119660
jue ding 	決定	c=9 d=1 t=141947
jue dou 	決鬥	c=0 d=0.1 t=13516
jue dou ba 	決鬥吧	c=1 d=1 t=13517
jue dui 	絕對	c=12 d=1 t=109524
jue dui zhi 	絕對值	c=1 d=1 t=73229
jue fei 	絕非	c=1 d=1 t=19325
jue hou huan 	絕後患	c=0 d=0.1 t=37568
jue ju 	絕句	c=2 d=1.98511 t=132227
jue li 	角力	c=1 d=1 t=22935
jue ming zi 	決明子	c=2 d=1.97531 t=95798
jue qi 	崛起	c=2 d=1 t=67338
jue sai 	決賽	c=1 d=1 t=136733
jue se 	角色	c=3 d=1 t=126239
jue shi 	絕食	c=1 d=1 t=75542
jue wang 	絕望	c=2 d=1 t=109744
jue wu 	覺悟	c=9 d=1.67706 t=139518
jue wu bu gao 	覺悟不高	c=1 d=1 t=47267
jue xin 	決心	c=1 d=1 t=103914
jue xing 	覺醒	c=3 d=1.96079 t=136697
jue xing le 	覺醒了	c=1 d=1 t=120181
jue yu 	絕育	c=3 d=1.93707 t=50746
jue zhong 	絕種	c=1 d=1 t=77560
jue zhu 	角逐	c=1 d=1 t=32740
jun 	俊	c=2 d=1 t=141016
jun 	君	c=1 d=1 t=66689
jun 	均	c=1 d=1 t=66778
jun 	菌	c=10 d=1 t=143056
jun 	軍	c=9 d=1 t=143269
jun 	鈞	c=1 d=1 t=83722
jun che 	軍車	c=1 d=1 t=77942
jun dui 	軍隊	c=18 d=1 t=131340
jun fang 	軍方	c=2 d=1 t=122540
jun fei 	軍費	c=2 d=1 t=70178
jun gong 	軍工	c=6 d=1.0007 t=128207
jun gong fu he ti 	軍工複合體	c=3 d=2.32772 t=31618
jun guan 	軍官	c=2 d=1 t=93561
jun guan 	軍管	c=2 d=1 t=23144
jun guo zhu yi 	軍國主義	c=1 d=1 t=36425
jun heng 	均衡	c=2 d=1 t=126273
jun ji 	軍機	c=1 d=1 t=42370
jun jia 	均價	c=1 d=1 t=142753
jun jian 	軍艦	c=4 d=2.83368 t=119233
jun li 	軍力	c=5 d=1 t=125446
jun ling 	軍令	c=1 d=1 t=29881
jun mi 	軍迷	c=1 d=1 t=66156
jun min 	軍民	c=1 d=1 t=30882
jun qu 	軍區	c=4 d=1 t=127269
jun ren 	軍人	c=6 d=0.1 t=124632
jun ren ba 	軍人吧	c=1 d=1 t=124633
jun shi 	軍事	c=10 d=1 t=124860
jun shi 	軍師	c=1 d=1 t=47840
jun shi yan xi 	軍事演習	c=1 d=1 t=20657
jun shi zhuan jia 	軍事專家	c=1 d=1 t=26406
jun shou 	軍售	c=1 d=1 t=27215
jun ti 	軍體	c=0 d=0.1 t=109133
jun ti quan 	軍體拳	c=1 d=1 t=109134
jun tou 	軍頭	c=3 d=1 t=104127
jun tuan 	軍團	c=0 d=0.1 t=65122
jun xiao 	軍校	c=1 d=1 t=60483
jun yong 	軍用	c=1 d=1 t=38203
jun yuan 	軍援	c=1 d=1 t=35107
jun yun 	均勻	c=3 d=1 t=96689
jun zhan 	均沾	c=0 d=0.1 t=140563
jun zhuang 	軍裝	c=2 d=1.52466 t=59843
jun zi 	君子	c=1 d=1 t=25090
ka 	卡	c=19 d=1.2145 t=139348
ka bo zi 	卡脖子	c=1 d=1 t=127464
ka cha 	咔嚓	c=2 d=1 t=138458
ka che 	卡車	c=5 d=1 t=96114
ka de 	卡得	c=1 d=1 t=97409
ka diao 	卡掉	c=1 d=1 t=7304
ka ding che 	卡丁車	c=1 d=1 t=111861
ka duo 	卡多	c=1 d=1 t=6551
ka er ma ke si 	卡爾馬克思	c=1 d=1 t=137163
ka fei 	咖啡	c=26 d=1.00117 t=129848
ka fei dian 	咖啡店	c=1 d=1 t=87350
ka fei dou 	咖啡豆	c=1 d=1 t=15819
ka fei fen 	咖啡粉	c=1 d=1 t=84323
ka kong 	卡控	c=1 d=1 t=52666
ka kong 	卡空	c=1 d=1 t=50532
ka lan tiao 	卡藍條	c=1 d=1 t=47300
ka le 	卡了	c=4 d=1 t=138941
ka mei 	卡梅	c=1 d=1.09501 t=120876
ka mei long 	卡梅隆	c=1 d=1 t=120877
ka mu 	卡姆	c=1 d=1 t=96468
ka nong 	卡農	c=1 d=1 t=78485
ka nu 	卡努	c=1 d=1 t=125774
ka si 	卡司	c=1 d=1 t=44945
ka ta er 	卡塔爾	c=1 d=1 t=82625
ka tong 	卡通	c=2 d=1 t=133658
ka xin si ji 	卡心司機	c=1 d=1 t=119844
ka zai 	卡在	c=3 d=1 t=87490
ka zhu 	卡住	c=3 d=1.93239 t=120729
kai 	凱	c=2 d=1.00001 t=127667
kai 	開	c=62 d=1.00337 t=140562
kai bo 	開播	c=1 d=0.1 t=116535
kai bu liao 	開不了	c=1 d=1 t=74696
kai chang 	開場	c=3 d=1 t=137502
kai che 	開車	c=22 d=1 t=139597
kai che shang ban 	開車上班	c=1 d=1 t=109885
kai chi 	開吃	c=1 d=1 t=126724
kai chu 	開出	c=3 d=1 t=63699
kai chu 	開除	c=6 d=1 t=115315
kai chu qu 	開出去	c=1 d=1 t=107454
kai chuang 	開窗	c=1 d=1 t=89507
kai da 	開大	c=1 d=1 t=37762
kai da 	開打	c=1 d=1 t=129750
kai da qian 	開打前	c=1 d=1 t=9931
kai dao 	開到	c=2 d=1 t=99868
kai de 	開得	c=2 d=1 t=115145
kai de 	開的	c=4 d=0.494554 t=141793
kai deng 	開燈	c=0 d=0.1 t=111306
kai di 	凱迪	c=2 d=1 t=43685
kai dian 	開店	c=2 d=1 t=63886
kai dong 	開動	c=1 d=0.1 t=86045
kai dong le 	開動了	c=2 d=1 t=106407
kai fa 	開發	c=7 d=1 t=128772
kai fa ren yuan 	開發人員	c=1 d=1 t=89220
kai fan 	開飯	c=3 d=0.108027 t=86046
kai fan le 	開飯了	c=1 d=1 t=86047
kai fang 	開房	c=8 d=1.04159 t=74598
kai fang 	開放	c=5 d=1 t=122575
kai gai 	開蓋	c=1 d=1 t=131932
kai ge 	開個	c=12 d=1 t=141621
kai ge hui 	開個會	c=2 d=1 t=125367
kai ge tou 	開個頭	c=1 d=1 t=140
kai gong 	開工	c=10 d=1 t=88393
kai gong le 	開工了	c=1 d=1 t=8481
kai gong qian 	開工前	c=2 d=1.33121 t=8842
kai guan 	開罐	c=1 d=1 t=61301
kai guan 	開關	c=3 d=1 t=123433
kai guang 	開光	c=1 d=0.1 t=97015
kai guang zui 	開光嘴	c=1 d=1 t=97016
kai guo 	開過	c=2 d=0.1 t=131627
kai guo ling xiu 	開過領袖	c=1 d=1 t=110458
kai guo qu 	開過去	c=1 d=1 t=103013
kai hao 	開好	c=1 d=1 t=59650
kai hu 	開戶	c=1 d=1 t=134379
kai hua 	開花	c=1 d=1 t=123964
kai huang qiang 	開黃腔	c=1 d=1 t=126961
kai hui 	開會	c=9 d=1 t=115694
kai huo 	開火	c=1 d=1 t=12000
kai jia you zhan 	開加油站	c=1 d=1 t=108050
kai ju 	開局	c=2 d=1 t=61274
kai ka jiang li 	開卡獎勵	c=1 d=1 t=139349
kai kai 	開開	c=1 d=1 t=112113
kai kai xin xin 	開開心心	c=2 d=1 t=83846
kai kai yan 	開開眼	c=2 d=1 t=126152
kai ken 	開墾	c=1 d=1 t=111296
kai kong tiao 	開空調	c=1 d=1 t=66352
kai kou 	開口	c=6 d=1 t=139101
kai lai 	開來	c=1 d=1 t=138419
kai le 	開了	c=19 d=1 t=141636
kai le fang 	開了房	c=1 d=1 t=82173
kai le ge 	開了個	c=2 d=1 t=63977
kai le guang 	開了光	c=3 d=1 t=125700
kai li 	凱利	c=1 d=1 t=137111
kai liu 	開溜	c=1 d=1 t=115475
kai lu 	開路	c=0 d=0.1 t=137765
kai luo 	凱洛	c=1 d=1 t=132762
kai ma 	開罵	c=2 d=1 t=23103
kai mang he 	開盲盒	c=1 d=1 t=114802
kai mei kai qiang 	開沒開槍	c=1 d=1 t=20188
kai men 	開門	c=4 d=1 t=136225
kai men bu 	開門不	c=1 d=1 t=128761
kai ming 	開明	c=2 d=1 t=135076
kai ming pai 	開明派	c=2 d=1.97045 t=120562
kai pao 	開炮	c=1 d=1 t=22006
kai piao 	開瓢	c=1 d=1 t=38578
kai ping 	開瓶	c=1 d=1 t=47109
kai ping qi 	開瓶器	c=1 d=1 t=85751
kai qi 	開啓	c=12 d=1.956 t=137719
kai qiang 	開槍	c=5 d=1 t=80741
kai qing gong hui 	開慶功會	c=1 d=1 t=45575
kai qu 	開去	c=1 d=1 t=38737
kai sai lu 	開塞露	c=1 d=1 t=3294
kai sha 	開啥	c=1 d=1 t=102760
kai shang 	開上	c=1 d=1 t=56975
kai shang le 	開上了	c=1 d=1 t=53142
kai shang qu 	開上去	c=1 d=1 t=17527
kai shi 	開始	c=101 d=1.74455 t=139119
kai shi ba 	開始吧	c=1 d=1 t=69847
kai shuan 	開涮	c=1 d=1 t=36279
kai shui 	開水	c=3 d=1 t=143012
kai tian 	開天	c=1 d=1 t=103674
kai tong 	開通	c=2 d=1.08511 t=121091
kai tong hui yuan 	開通會員	c=1 d=1 t=91192
kai tou 	開頭	c=4 d=1.00232 t=142485
kai tuan 	開團	c=2 d=1 t=37196
kai tuo 	開拓	c=0 d=0.1 t=60505
kai tuo tuan 	開拓團	c=1 d=1 t=60506
kai wan 	開完	c=2 d=0.1 t=127677
kai wan hui 	開完會	c=1 d=1 t=127678
kai wan xiao 	開玩笑	c=2 d=0.1 t=130868
kai xiang zi 	開箱子	c=2 d=1 t=52084
kai xin 	開心	c=21 d=1 t=140004
kai xin jiu hao 	開心就好	c=0 d=0.1 t=37408
kai xin ma hua 	開心麻花	c=1 d=1 t=10755
kai xuan 	凱旋	c=1 d=1 t=33600
kai yan 	開眼	c=0 d=0.1 t=44557
kai yi 	開一	c=0 d=0.1 t=90888
kai yi dai 	開一袋	c=1 d=1 t=90889
kai yin yue jie 	開音樂節	c=1 d=1 t=46546
kai yu yin 	開語音	c=1 d=1 t=31983
kai yuan 	開源	c=3 d=1.01083 t=103073
kai zhan 	開展	c=1 d=1 t=28597
kai zhan 	開戰	c=10 d=0.1 t=136355
kai zhan ba 	開戰吧	c=1 d=1 t=77211
kai zhan le 	開展了	c=2 d=1 t=47285
kai zhan qian 	開戰前	c=3 d=1 t=48188
kai zhan zheng mo shi 	開戰爭模式	c=1 d=1 t=59716
kai zhang 	開張	c=2 d=1 t=128406
kai zhang hu 	開賬戶	c=1 d=1 t=116924
kai zhe 	開着	c=2 d=0.1 t=108881
kai zhe ge 	開這個	c=1 d=1 t=31987
kai zhe men 	開着門	c=1 d=1 t=108882
kai zhi 	開支	c=3 d=1 t=40277
kai zu 	開足	c=2 d=1.00345 t=6604
kan 	看	c=210 d=1.98408 t=141820
kan 	砍	c=14 d=1.47473 t=115285
kan bi 	堪比	c=2 d=1 t=34948
kan bi sai 	看比賽	c=1 d=1 t=139596
kan biao ti 	看標題	c=1 d=1 t=107985
kan bie ren 	看別人	c=2 d=0.1 t=135916
kan bie ren shuo 	看別人說	c=1 d=1 t=135917
kan bing 	看病	c=3 d=1 t=69707
kan bing le 	看病了	c=1 d=1 t=15827
kan bu 	看不	c=0 d=0.1 t=17627
kan bu chu 	看不出	c=5 d=1 t=139847
kan bu chu lai 	看不出來	c=5 d=1 t=105241
kan bu dao 	看不到	c=27 d=1 t=113957
kan bu de 	看不得	c=1 d=1 t=13678
kan bu dei 	看不得	c=1 d=1 t=17628
kan bu dong 	看不懂	c=18 d=1 t=134655
kan bu dui yan 	看不對眼	c=1 d=1 t=115472
kan bu jian 	看不見	c=2 d=1.0319 t=57409
kan bu kan 	看不看	c=1 d=1 t=48070
kan bu liao 	看不了	c=1 d=1 t=123426
kan bu qi 	看不起	c=7 d=1 t=128448
kan bu qing 	看不清	c=2 d=1 t=134911
kan bu shang 	看不上	c=5 d=1 t=131452
kan bu tai dong 	看不太懂	c=1 d=1 t=85731
kan bu xia lai 	看不下來	c=1 d=1 t=110909
kan bu xia qu 	看不下去	c=3 d=1 t=141274
kan chao xian 	看朝鮮	c=1 d=1 t=108188
kan che 	看車	c=1 d=1 t=115733
kan cheng 	堪稱	c=1 d=1 t=44723
kan cheng 	看成	c=4 d=1 t=119590
kan cheng le 	看成了	c=1 d=1 t=42445
kan chu 	看出	c=11 d=1 t=142631
kan chu ge 	看出個	c=1 d=1 t=112110
kan chu lai 	看出來	c=13 d=1 t=141434
kan chu lai le 	看出來了	c=1 d=1 t=138649
kan chuan 	看穿	c=3 d=1 t=53509
kan cuo 	看錯	c=1 d=0.1 t=119632
kan cuo le 	看錯了	c=1 d=1 t=7048
kan dao 	看到	c=153 d=1.00027 t=141497
kan dao 	砍刀	c=1 d=1 t=116171
kan dao 	砍到	c=1 d=1 t=60403
kan dao guo 	看到國	c=1 d=1 t=25921
kan dao guo 	看到過	c=2 d=1 t=47889
kan dao le 	看到了	c=4 d=1 t=91469
kan dao yi yan 	看到一眼	c=1 d=1 t=37576
kan de 	看得	c=20 d=1 t=133279
kan de 	看的	c=2 d=1 t=137578
kan de chu lai 	看得出來	c=1 d=1 t=124824
kan de dao 	看得到	c=1 d=1 t=77273
kan de dong 	看得懂	c=2 d=1 t=109931
kan de guo qu 	看得過去	c=1 d=1 t=70365
kan de qi 	看得起	c=2 d=1 t=126566
kan de shang 	看得上	c=3 d=1 t=122863
kan di er bian 	看第二遍	c=1 d=1 t=110722
kan di zhi 	看地址	c=1 d=1 t=131809
kan dian 	看點	c=0 d=0.1 t=19254
kan dian shi 	看電視	c=1 d=1 t=50651
kan diao 	砍掉	c=1 d=1 t=87912
kan dong 	看懂	c=6 d=1 t=114444
kan dong le 	看懂了	c=2 d=1 t=112034
kan dou bu kan 	看都不看	c=1 d=1 t=124463
kan er 	坎兒	c=2 d=1 t=83447
kan fa 	看法	c=4 d=1 t=92967
kan fang 	看房	c=1 d=1 t=120276
kan feng jing 	看風景	c=1 d=1 t=91350
kan ge 	看個	c=1 d=1 t=101099
kan gong si 	看公司	c=1 d=1 t=131909
kan guo 	看過	c=24 d=1 t=141942
kan guo ge 	看過個	c=1 d=1 t=110603
kan guo le 	看過了	c=1 d=1 t=88189
kan hao 	看好	c=2 d=1 t=91082
kan jia 	看家	c=1 d=1 t=129946
kan jia 	砍價	c=2 d=1 t=129947
kan jian 	看見	c=2 d=1 t=127196
kan jiao zi 	看餃子	c=1 d=1 t=43980
kan kan 	看看	c=126 d=1.12607 t=142101
kan kan 	砍砍	c=1 d=1 t=96437
kan kan ba 	看看吧	c=1 d=1 t=16362
kan kan lou xia 	看看樓下	c=1 d=1 t=99036
kan kan shi 	看看是	c=1 d=1 t=28460
kan kan xiao guo 	看看效果	c=1 d=1 t=136492
kan kan zhe 	看看這	c=1 d=1 t=101621
kan ke 	坎坷	c=0 d=0.1 t=100026
kan ke sui yue 	坎坷歲月	c=1 d=1 t=64768
kan kong 	看空	c=1 d=1 t=128328
kan lai 	看來	c=125 d=1.01748 t=138484
kan lai shi 	看來是	c=5 d=1 t=137913
kan le 	看了	c=37 d=1 t=141271
kan le 	砍了	c=1 d=1 t=9326
kan le ge 	看了個	c=1 d=1 t=54483
kan le kan 	看了看	c=1 d=0.19802 t=84806
kan le ma 	看了嗎	c=1 d=1 t=89398
kan le xia 	看了下	c=24 d=1 t=133178
kan le yi yan 	看了一眼	c=2 d=1 t=106062
kan mao pian 	看毛片	c=1 d=1 t=41036
kan mei kan guo 	看沒看過	c=1 d=1 t=116987
kan ming bai 	看明白	c=1 d=1 t=70450
kan ming zi 	看名字	c=1 d=1 t=49337
kan ni 	看你	c=8 d=1 t=109766
kan ni men 	看你們	c=3 d=1 t=140196
kan nv er 	看女兒	c=1 d=1 t=131982
kan ping lun 	看評論	c=1 d=1 t=55847
kan ping mu 	看屏幕	c=1 d=1 t=85979
kan qi lai 	看起來	c=58 d=1.86148 t=142225
kan qing 	看清	c=0 d=0.1 t=62907
kan qing chu 	看清楚	c=2 d=1 t=79405
kan qiu 	看球	c=1 d=1 t=38702
kan re nao 	看熱鬧	c=6 d=1 t=139501
kan ren 	看人	c=3 d=1 t=79157
kan ren 	砍人	c=1 d=1 t=60408
kan sha 	看傻	c=1 d=1 t=87663
kan shang 	看上	c=3 d=1 t=130882
kan shen me 	看什麼	c=1 d=1 t=109707
kan shi pin 	看視頻	c=1 d=1 t=104758
kan shou ji 	看手機	c=2 d=1 t=123405
kan shu 	看書	c=1 d=1 t=126268
kan shu 	砍樹	c=2 d=1 t=124017
